round,player 0 bankroll,player 1 bankroll,player 2 bankroll
969,240.0,100.0,790.0
970,240.0,160.0,775.0
971,240.0,145.0,760.0
972,240.0,145.0,760.0
973,240.0,130.0,820.0
974,240.0,115.0,820.0
975,225.0,115.0,805.0
976,225.0,100.0,790.0
977,210.0,85.0,790.0
978,195.0,85.0,775.0
979,180.0,70.0,775.0
980,180.0,70.0,760.0
981,165.0,70.0,760.0
982,165.0,55.0,745.0
983,150.0,115.0,730.0
984,135.0,115.0,715.0
985,120.0,100.0,775.0
986,180.0,85.0,760.0
987,180.0,85.0,745.0
988,180.0,70.0,730.0
989,240.0,55.0,715.0
990,225.0,55.0,715.0
991,210.0,55.0,715.0
992,195.0,55.0,715.0
993,195.0,40.0,715.0
994,180.0,25.0,700.0
995,165.0,10.0,700.0
996,150.0,1000,700.0
997,150.0,985.0,760.0
998,150.0,970.0,745.0
999,135.0,955.0,730.0
1000,120.0,940.0,715.0
1001,120.0,925.0,700.0
1002,120.0,925.0,685.0
1003,120.0,910.0,670.0
1004,120.0,910.0,655.0
1005,105.0,895.0,640.0
1006,165.0,895.0,625.0
1007,165.0,880.0,610.0
1008,165.0,865.0,610.0
1009,150.0,850.0,610.0
1010,135.0,835.0,610.0
1011,120.0,835.0,610.0
1012,120.0,835.0,610.0
1013,105.0,820.0,595.0
1014,90.0,805.0,815.0
1015,90.0,790.0,815.0
1016,75.0,790.0,815.0
1017,60.0,775.0,800.0
1018,45.0,760.0,785.0
1019,30.0,745.0,770.0
1020,15.0,730.0,755.0
1021,75.0,715.0,755.0
1022,60.0,700.0,740.0
1023,45.0,685.0,725.0
1024,30.0,685.0,710.0
1025,90.0,685.0,695.0
1026,90.0,670.0,680.0
1027,75.0,655.0,665.0
1028,60.0,640.0,650.0
1029,45.0,625.0,635.0
1030,45.0,610.0,635.0
1031,30.0,595.0,635.0
1032,30.0,595.0,620.0
1033,15.0,595.0,620.0
1034,15.0,595.0,605.0
1035,15.0,580.0,605.0
1036,1000,565.0,605.0
1037,985.0,565.0,590.0
1038,970.0,565.0,575.0
1039,955.0,550.0,560.0
1040,955.0,535.0,545.0
1041,940.0,520.0,605.0
1042,1000.0,505.0,590.0
1043,985.0,490.0,575.0
1044,1045.0,490.0,560.0
1045,1030.0,490.0,560.0
1046,1015.0,490.0,545.0
1047,1000.0,475.0,530.0
1048,1000.0,460.0,530.0
1049,1000.0,460.0,515.0
1050,1000.0,445.0,500.0
1051,985.0,430.0,485.0
1052,970.0,415.0,470.0
1053,955.0,415.0,455.0
1054,940.0,415.0,455.0
1055,925.0,400.0,440.0
1056,925.0,400.0,425.0
1057,925.0,400.0,410.0
1058,925.0,400.0,395.0
1059,910.0,400.0,395.0
1060,895.0,385.0,380.0
1061,880.0,370.0,365.0
1062,865.0,370.0,350.0
1063,850.0,355.0,335.0
1064,835.0,340.0,320.0
1065,820.0,340.0,320.0
1066,820.0,340.0,320.0
1067,820.0,325.0,320.0
1068,805.0,385.0,305.0
1069,805.0,370.0,305.0
1070,805.0,355.0,290.0
1071,805.0,340.0,290.0
1072,805.0,325.0,290.0
1073,805.0,325.0,275.0
1074,865.0,310.0,260.0
1075,865.0,295.0,260.0
1076,925.0,280.0,260.0
1077,925.0,280.0,245.0
1078,910.0,280.0,230.0
1079,910.0,280.0,215.0
1080,895.0,280.0,215.0
1081,880.0,265.0,215.0
1082,865.0,250.0,200.0
1083,850.0,235.0,185.0
1084,850.0,220.0,185.0
1085,835.0,205.0,170.0
1086,835.0,190.0,155.0
1087,835.0,190.0,155.0
1088,835.0,175.0,155.0
1089,820.0,235.0,140.0
1090,805.0,220.0,125.0
1091,805.0,220.0,110.0
1092,790.0,205.0,95.0
1093,775.0,190.0,95.0
1094,760.0,175.0,80.0
1095,745.0,175.0,65.0
1096,730.0,175.0,50.0
1097,730.0,175.0,50.0
1098,715.0,235.0,50.0
1099,700.0,235.0,35.0
1100,685.0,220.0,20.0
1101,745.0,220.0,5.0
1102,745.0,205.0,1000
1103,745.0,190.0,985.0
1104,730.0,190.0,985.0
1105,715.0,175.0,985.0
1106,700.0,160.0,985.0
1107,685.0,145.0,970.0
1108,685.0,145.0,970.0
1109,670.0,130.0,955.0
1110,670.0,130.0,940.0
1111,655.0,130.0,940.0
1112,640.0,130.0,925.0
1113,625.0,130.0,910.0
1114,610.0,115.0,895.0
1115,610.0,100.0,880.0
1116,595.0,100.0,880.0
1117,595.0,85.0,880.0
1118,580.0,85.0,880.0
1119,640.0,145.0,865.0
1120,640.0,145.0,850.0
1121,640.0,145.0,835.0
1122,625.0,130.0,820.0
1123,610.0,115.0,805.0
1124,595.0,175.0,805.0
1125,595.0,175.0,805.0
1126,655.0,160.0,865.0
1127,640.0,145.0,850.0
1128,625.0,130.0,850.0
1129,625.0,115.0,850.0
1130,610.0,115.0,835.0
1131,610.0,100.0,820.0
1132,595.0,85.0,880.0
1133,595.0,85.0,880.0
1134,655.0,85.0,940.0
1135,640.0,70.0,940.0
1136,625.0,55.0,940.0
1137,610.0,55.0,925.0
1138,830.0,40.0,910.0
1139,830.0,40.0,910.0
1140,830.0,40.0,895.0
1141,815.0,25.0,880.0
1142,815.0,10.0,865.0
1143,815.0,1000,865.0
1144,800.0,985.0,865.0
1145,800.0,970.0,850.0
1146,800.0,955.0,835.0
1147,785.0,955.0,820.0
1148,770.0,940.0,820.0
1149,755.0,925.0,820.0
1150,755.0,910.0,805.0
1151,740.0,895.0,805.0
1152,725.0,880.0,790.0
1153,710.0,865.0,775.0
1154,695.0,850.0,760.0
1155,695.0,850.0,745.0
1156,695.0,835.0,745.0
1157,695.0,820.0,730.0
1158,680.0,805.0,790.0
1159,665.0,790.0,775.0
1160,650.0,790.0,760.0
1161,635.0,790.0,745.0
1162,635.0,775.0,730.0
1163,620.0,760.0,715.0
1164,605.0,745.0,715.0
1165,590.0,805.0,775.0
1166,590.0,805.0,775.0
1167,650.0,865.0,760.0
1168,635.0,850.0,745.0
1169,620.0,850.0,730.0
1170,620.0,835.0,715.0
1171,605.0,835.0,715.0
1172,665.0,820.0,700.0
1173,885.0,805.0,920.0
1174,870.0,805.0,905.0
1175,855.0,790.0,965.0
1176,840.0,775.0,965.0
1177,840.0,760.0,950.0
1178,900.0,745.0,950.0
1179,885.0,745.0,950.0
1180,885.0,730.0,950.0
1181,870.0,715.0,935.0
1182,870.0,715.0,920.0
1183,855.0,715.0,905.0
1184,855.0,700.0,890.0
1185,840.0,760.0,950.0
1186,840.0,745.0,950.0
1187,825.0,730.0,950.0
1188,825.0,715.0,935.0
1189,825.0,715.0,920.0
1190,810.0,700.0,905.0
1191,795.0,685.0,890.0
1192,780.0,670.0,890.0
1193,780.0,655.0,875.0
1194,780.0,640.0,860.0
1195,780.0,640.0,860.0
1196,765.0,700.0,860.0
1197,765.0,700.0,860.0
1198,750.0,700.0,845.0
1199,735.0,700.0,845.0
1200,735.0,700.0,830.0
1201,735.0,685.0,830.0
1202,735.0,685.0,830.0
1203,720.0,685.0,830.0
1204,705.0,670.0,830.0
1205,705.0,670.0,830.0
1206,705.0,670.0,815.0
1207,690.0,670.0,800.0
1208,690.0,670.0,785.0
1209,675.0,730.0,785.0
1210,660.0,715.0,770.0
1211,660.0,700.0,770.0
1212,645.0,685.0,755.0
1213,645.0,670.0,755.0
1214,630.0,655.0,740.0
1215,690.0,640.0,740.0
1216,690.0,640.0,725.0
1217,690.0,640.0,710.0
1218,675.0,640.0,710.0
1219,675.0,640.0,695.0
1220,660.0,640.0,680.0
1221,720.0,625.0,665.0
1222,705.0,625.0,665.0
1223,690.0,625.0,650.0
1224,690.0,610.0,635.0
1225,675.0,595.0,620.0
1226,735.0,580.0,620.0
1227,720.0,565.0,620.0
1228,705.0,565.0,605.0
1229,690.0,550.0,590.0
1230,690.0,535.0,575.0
1231,675.0,520.0,575.0
1232,660.0,520.0,575.0
1233,720.0,580.0,575.0
1234,705.0,565.0,560.0
1235,690.0,550.0,545.0
1236,675.0,550.0,545.0
1237,675.0,535.0,530.0
1238,660.0,520.0,515.0
1239,645.0,505.0,500.0
1240,645.0,490.0,485.0
1241,630.0,490.0,470.0
1242,615.0,490.0,470.0
1243,615.0,475.0,470.0
1244,615.0,475.0,455.0
1245,615.0,535.0,440.0
1246,600.0,535.0,425.0
1247,585.0,535.0,410.0
1248,570.0,520.0,395.0
1249,555.0,740.0,380.0
1250,615.0,725.0,365.0
1251,600.0,710.0,350.0
1252,660.0,695.0,335.0
1253,720.0,680.0,395.0
1254,705.0,680.0,395.0
1255,925.0,665.0,380.0
1256,910.0,650.0,365.0
1257,895.0,635.0,350.0
1258,895.0,620.0,335.0
1259,880.0,680.0,320.0
1260,880.0,665.0,305.0
1261,865.0,650.0,290.0
1262,1085.0,635.0,275.0
1263,1070.0,620.0,275.0
1264,1055.0,605.0,260.0
1265,1055.0,590.0,245.0
1266,1040.0,575.0,245.0
1267,1025.0,575.0,230.0
1268,1010.0,560.0,230.0
1269,995.0,545.0,215.0
1270,980.0,530.0,275.0
1271,965.0,530.0,260.0
1272,950.0,515.0,245.0
1273,950.0,500.0,245.0
1274,950.0,500.0,230.0
1275,950.0,500.0,230.0
1276,1010.0,485.0,290.0
1277,995.0,470.0,275.0
1278,980.0,455.0,275.0
1279,980.0,440.0,260.0
1280,965.0,425.0,260.0
1281,1025.0,425.0,245.0
1282,1025.0,425.0,245.0
1283,1010.0,410.0,230.0
1284,995.0,395.0,290.0
1285,995.0,380.0,290.0
1286,980.0,380.0,275.0
1287,980.0,365.0,260.0
1288,965.0,365.0,245.0
1289,965.0,365.0,245.0
1290,965.0,350.0,230.0
1291,965.0,350.0,230.0
1292,950.0,410.0,290.0
1293,935.0,395.0,275.0
1294,920.0,395.0,260.0
1295,905.0,395.0,245.0
1296,890.0,380.0,245.0
1297,950.0,365.0,245.0
1298,950.0,365.0,245.0
1299,1010.0,425.0,230.0
1300,995.0,485.0,290.0
1301,995.0,485.0,290.0
1302,1055.0,545.0,275.0
1303,1055.0,530.0,260.0
1304,1040.0,515.0,245.0
1305,1040.0,515.0,245.0
1306,1025.0,500.0,245.0
1307,1025.0,500.0,245.0
1308,1085.0,485.0,230.0
1309,1070.0,705.0,215.0
1310,1130.0,765.0,200.0
1311,1130.0,765.0,185.0
1312,1115.0,765.0,245.0
1313,1100.0,765.0,245.0
1314,1160.0,750.0,230.0
1315,1220.0,735.0,215.0
1316,1205.0,720.0,200.0
1317,1190.0,705.0,200.0
1318,1190.0,705.0,200.0
1319,1190.0,690.0,185.0
1320,1175.0,690.0,170.0
1321,1160.0,675.0,170.0
1322,1160.0,675.0,170.0
1323,1145.0,660.0,155.0
1324,1130.0,660.0,215.0
1325,1130.0,645.0,215.0
1326,1115.0,645.0,215.0
1327,1115.0,630.0,215.0
1328,1100.0,690.0,200.0
1329,1085.0,675.0,185.0
1330,1070.0,735.0,170.0
1331,1055.0,735.0,155.0
1332,1040.0,720.0,155.0
1333,1025.0,705.0,155.0
1334,1010.0,690.0,155.0
1335,1070.0,750.0,140.0
1336,1070.0,735.0,125.0
1337,1055.0,720.0,125.0
1338,1055.0,720.0,125.0
1339,1055.0,780.0,110.0
1340,1055.0,765.0,95.0
1341,1115.0,825.0,155.0
1342,1100.0,810.0,140.0
1343,1085.0,795.0,125.0
1344,1070.0,795.0,125.0
1345,1055.0,795.0,110.0
1346,1055.0,795.0,95.0
1347,1055.0,780.0,80.0
1348,1040.0,765.0,65.0
1349,1100.0,750.0,50.0
1350,1100.0,750.0,50.0
1351,1100.0,735.0,110.0
1352,1085.0,720.0,95.0
1353,1070.0,720.0,80.0
1354,1055.0,720.0,80.0
1355,1055.0,705.0,80.0
1356,1040.0,690.0,65.0
1357,1040.0,690.0,50.0
1358,1040.0,690.0,50.0
1359,1040.0,690.0,35.0
1360,1025.0,675.0,20.0
1361,1010.0,675.0,5.0
1362,1010.0,675.0,1000
1363,995.0,675.0,1000
1364,980.0,660.0,1000
1365,965.0,645.0,985.0
1366,965.0,645.0,970.0
1367,965.0,630.0,955.0
1368,1185.0,615.0,1175.0
1369,1170.0,615.0,1160.0
1370,1155.0,675.0,1145.0
1371,1140.0,660.0,1130.0
1372,1140.0,660.0,1130.0
1373,1125.0,645.0,1130.0
1374,1110.0,645.0,1130.0
1375,1110.0,630.0,1115.0
1376,1095.0,630.0,1100.0
1377,1080.0,630.0,1100.0
1378,1065.0,615.0,1085.0
1379,1065.0,600.0,1085.0
1380,1050.0,585.0,1070.0
1381,1050.0,570.0,1070.0
1382,1035.0,555.0,1070.0
1383,1020.0,540.0,1055.0
1384,1020.0,525.0,1115.0
1385,1020.0,510.0,1100.0
1386,1005.0,495.0,1160.0
1387,990.0,495.0,1160.0
1388,975.0,495.0,1145.0
1389,960.0,480.0,1205.0
1390,945.0,465.0,1205.0
1391,930.0,465.0,1190.0
1392,930.0,465.0,1175.0
1393,915.0,450.0,1160.0
1394,900.0,435.0,1220.0
1395,960.0,420.0,1205.0
1396,945.0,405.0,1190.0
1397,930.0,390.0,1190.0
1398,930.0,375.0,1175.0
1399,915.0,375.0,1160.0
1400,915.0,360.0,1160.0
1401,1135.0,345.0,1145.0
1402,1135.0,345.0,1130.0
1403,1120.0,330.0,1115.0
1404,1105.0,315.0,1115.0
1405,1105.0,300.0,1100.0
1406,1090.0,285.0,1100.0
1407,1075.0,270.0,1085.0
1408,1135.0,255.0,1145.0
1409,1135.0,255.0,1145.0
1410,1120.0,240.0,1130.0
1411,1105.0,225.0,1115.0
1412,1090.0,210.0,1100.0
1413,1090.0,210.0,1100.0
1414,1090.0,195.0,1085.0
1415,1090.0,180.0,1070.0
1416,1075.0,180.0,1055.0
1417,1060.0,165.0,1055.0
1418,1045.0,150.0,1115.0
1419,1045.0,135.0,1100.0
1420,1045.0,135.0,1100.0
1421,1030.0,120.0,1320.0
1422,1015.0,120.0,1305.0
1423,1000.0,180.0,1365.0
1424,1000.0,165.0,1365.0
1425,985.0,385.0,1350.0
1426,970.0,370.0,1335.0
1427,955.0,355.0,1320.0
1428,940.0,340.0,1305.0
1429,925.0,325.0,1290.0
1430,910.0,310.0,1275.0
1431,910.0,310.0,1260.0
1432,910.0,310.0,1260.0
1433,910.0,295.0,1260.0
1434,970.0,280.0,1260.0
1435,955.0,265.0,1245.0
1436,940.0,485.0,1230.0
1437,925.0,470.0,1215.0
1438,910.0,455.0,1200.0
1439,895.0,440.0,1185.0
1440,895.0,440.0,1170.0
1441,880.0,425.0,1170.0
1442,865.0,410.0,1155.0
1443,850.0,410.0,1140.0
1444,835.0,395.0,1125.0
1445,820.0,380.0,1110.0
1446,805.0,365.0,1110.0
1447,790.0,350.0,1110.0
1448,775.0,335.0,1095.0
1449,760.0,555.0,1080.0
1450,745.0,540.0,1065.0
1451,730.0,525.0,1065.0
1452,730.0,585.0,1050.0
1453,715.0,570.0,1050.0
1454,700.0,555.0,1035.0
1455,685.0,555.0,1095.0
1456,685.0,555.0,1080.0
1457,670.0,540.0,1080.0
1458,730.0,540.0,1065.0
1459,715.0,600.0,1050.0
1460,715.0,585.0,1050.0
1461,715.0,585.0,1050.0
1462,700.0,585.0,1035.0
1463,700.0,585.0,1020.0
1464,700.0,585.0,1005.0
1465,700.0,585.0,990.0
1466,685.0,570.0,1210.0
1467,670.0,555.0,1195.0
1468,655.0,555.0,1180.0
1469,655.0,540.0,1165.0
1470,640.0,525.0,1150.0
1471,640.0,510.0,1135.0
1472,625.0,495.0,1120.0
1473,625.0,555.0,1180.0
1474,610.0,540.0,1180.0
1475,595.0,525.0,1180.0
1476,595.0,525.0,1165.0
1477,580.0,525.0,1165.0
1478,580.0,525.0,1150.0
1479,565.0,510.0,1210.0
1480,565.0,510.0,1195.0
1481,565.0,495.0,1195.0
1482,565.0,495.0,1180.0
1483,550.0,495.0,1180.0
1484,550.0,480.0,1165.0
1485,535.0,480.0,1150.0
1486,535.0,465.0,1135.0
1487,535.0,450.0,1135.0
1488,520.0,435.0,1135.0
1489,520.0,420.0,1135.0
1490,520.0,405.0,1120.0
1491,520.0,390.0,1120.0
1492,580.0,390.0,1120.0
1493,565.0,375.0,1105.0
1494,550.0,375.0,1090.0
1495,550.0,360.0,1075.0
1496,535.0,360.0,1060.0
1497,520.0,360.0,1060.0
1498,505.0,345.0,1045.0
1499,490.0,345.0,1030.0
1500,475.0,330.0,1015.0
1501,535.0,390.0,1015.0
1502,520.0,375.0,1000.0
1503,520.0,360.0,985.0
1504,505.0,345.0,970.0
1505,490.0,330.0,955.0
1506,475.0,315.0,940.0
1507,460.0,315.0,940.0
1508,445.0,300.0,940.0
1509,430.0,285.0,940.0
1510,430.0,285.0,925.0
1511,430.0,285.0,925.0
1512,430.0,285.0,910.0
1513,415.0,285.0,910.0
1514,400.0,285.0,895.0
1515,385.0,285.0,895.0
1516,385.0,270.0,895.0
1517,445.0,330.0,895.0
1518,445.0,315.0,895.0
1519,430.0,300.0,880.0
1520,430.0,285.0,880.0
1521,415.0,270.0,880.0
1522,400.0,255.0,865.0
1523,385.0,255.0,865.0
1524,370.0,240.0,865.0
1525,355.0,225.0,865.0
1526,340.0,285.0,925.0
1527,325.0,270.0,910.0
1528,310.0,255.0,895.0
1529,310.0,255.0,880.0
1530,370.0,240.0,865.0
1531,370.0,225.0,865.0
1532,355.0,225.0,865.0
1533,340.0,210.0,925.0
1534,325.0,195.0,910.0
1535,310.0,180.0,910.0
1536,310.0,165.0,895.0
1537,310.0,165.0,880.0
1538,295.0,225.0,940.0
1539,280.0,225.0,925.0
1540,340.0,210.0,910.0
1541,400.0,195.0,895.0
1542,400.0,180.0,895.0
1543,385.0,180.0,895.0
1544,370.0,165.0,880.0
1545,355.0,150.0,865.0
1546,340.0,135.0,850.0
1547,325.0,120.0,850.0
1548,310.0,105.0,850.0
1549,295.0,90.0,835.0
1550,280.0,75.0,820.0
1551,265.0,75.0,880.0
1552,265.0,75.0,865.0
1553,250.0,75.0,850.0
1554,250.0,75.0,850.0
1555,235.0,60.0,835.0
1556,220.0,60.0,820.0
1557,220.0,45.0,805.0
1558,220.0,30.0,790.0
1559,205.0,30.0,790.0
1560,205.0,30.0,775.0
1561,190.0,15.0,760.0
1562,190.0,1000,745.0
1563,250.0,985.0,730.0
1564,310.0,1045.0,715.0
1565,310.0,1030.0,700.0
1566,295.0,1030.0,700.0
1567,280.0,1030.0,685.0
1568,265.0,1030.0,685.0
1569,250.0,1030.0,685.0
1570,250.0,1030.0,685.0
1571,250.0,1030.0,685.0
1572,310.0,1090.0,685.0
1573,295.0,1075.0,670.0
1574,280.0,1060.0,655.0
1575,265.0,1045.0,640.0
1576,250.0,1030.0,640.0
1577,235.0,1015.0,625.0
1578,235.0,1015.0,610.0
1579,220.0,1000.0,595.0
1580,220.0,985.0,595.0
1581,205.0,970.0,580.0
1582,205.0,955.0,565.0
1583,190.0,940.0,550.0
1584,175.0,940.0,535.0
1585,160.0,940.0,535.0
1586,145.0,925.0,520.0
1587,130.0,910.0,520.0
1588,115.0,895.0,505.0
1589,100.0,880.0,505.0
1590,100.0,880.0,505.0
1591,85.0,865.0,505.0
1592,70.0,850.0,565.0
1593,70.0,850.0,550.0
1594,130.0,850.0,535.0
1595,115.0,835.0,520.0
1596,115.0,820.0,505.0
1597,100.0,880.0,490.0
1598,100.0,865.0,475.0
1599,160.0,850.0,460.0
1600,160.0,835.0,445.0
1601,145.0,835.0,445.0
1602,145.0,835.0,430.0
1603,130.0,835.0,490.0
1604,115.0,895.0,475.0
1605,115.0,895.0,475.0
1606,115.0,895.0,475.0
1607,100.0,895.0,460.0
1608,85.0,895.0,460.0
1609,145.0,880.0,460.0
1610,145.0,880.0,460.0
1611,130.0,865.0,460.0
1612,130.0,850.0,445.0
1613,115.0,850.0,430.0
1614,115.0,835.0,415.0
1615,100.0,820.0,415.0
1616,85.0,805.0,475.0
1617,85.0,790.0,475.0
1618,70.0,775.0,460.0
1619,55.0,760.0,460.0
1620,40.0,745.0,445.0
1621,25.0,730.0,430.0
1622,25.0,715.0,430.0
1623,25.0,715.0,430.0
1624,10.0,700.0,490.0
1625,1000,685.0,490.0
1626,985.0,670.0,490.0
1627,985.0,655.0,475.0
1628,970.0,640.0,475.0
1629,970.0,625.0,460.0
1630,970.0,610.0,445.0
1631,970.0,670.0,430.0
1632,955.0,655.0,430.0
1633,955.0,655.0,415.0
1634,1015.0,640.0,415.0
1635,1015.0,700.0,415.0
1636,1000.0,700.0,400.0
1637,1060.0,685.0,385.0
1638,1045.0,685.0,385.0
1639,1045.0,685.0,370.0
1640,1030.0,685.0,370.0
1641,1030.0,670.0,355.0
1642,1090.0,655.0,340.0
1643,1090.0,640.0,340.0
1644,1090.0,625.0,325.0
1645,1090.0,625.0,325.0
1646,1075.0,625.0,325.0
1647,1060.0,610.0,310.0
1648,1045.0,595.0,295.0
1649,1045.0,655.0,280.0
1650,1030.0,640.0,265.0
1651,1015.0,625.0,265.0
1652,1000.0,610.0,265.0
1653,1000.0,610.0,265.0
1654,1000.0,610.0,265.0
1655,985.0,610.0,265.0
1656,985.0,595.0,265.0
1657,985.0,580.0,250.0
1658,985.0,640.0,235.0
1659,985.0,640.0,220.0
1660,970.0,625.0,205.0
1661,1030.0,610.0,190.0
1662,1030.0,610.0,175.0
1663,1015.0,610.0,175.0
1664,1015.0,595.0,160.0
1665,1015.0,595.0,145.0
1666,1015.0,595.0,130.0
1667,1015.0,580.0,115.0
1668,1075.0,565.0,100.0
1669,1060.0,550.0,160.0
1670,1045.0,535.0,145.0
1671,1030.0,520.0,130.0
1672,1015.0,505.0,115.0
1673,1015.0,565.0,115.0
1674,1015.0,550.0,100.0
1675,1000.0,535.0,160.0
1676,985.0,535.0,160.0
1677,970.0,535.0,145.0
1678,970.0,520.0,145.0
1679,955.0,505.0,130.0
1680,940.0,725.0,115.0
1681,925.0,710.0,100.0
1682,910.0,710.0,85.0
1683,910.0,710.0,85.0
1684,910.0,695.0,85.0
1685,910.0,695.0,70.0
1686,895.0,680.0,55.0
1687,895.0,665.0,40.0
1688,880.0,665.0,40.0
1689,865.0,650.0,40.0
1690,865.0,650.0,40.0
1691,850.0,650.0,25.0
1692,835.0,635.0,10.0
1693,835.0,635.0,1000
1694,835.0,635.0,985.0
1695,835.0,620.0,985.0
1696,835.0,680.0,970.0
1697,820.0,665.0,1030.0
1698,820.0,665.0,1015.0
1699,880.0,725.0,1075.0
1700,865.0,710.0,1075.0
1701,850.0,695.0,1075.0
1702,850.0,680.0,1075.0
1703,835.0,665.0,1135.0
1704,835.0,650.0,1135.0
1705,835.0,650.0,1135.0
1706,835.0,635.0,1120.0
1707,820.0,620.0,1120.0
1708,805.0,605.0,1120.0
1709,805.0,605.0,1120.0
1710,790.0,665.0,1105.0
1711,775.0,665.0,1090.0
1712,760.0,650.0,1075.0
1713,745.0,650.0,1075.0
1714,745.0,635.0,1075.0
1715,730.0,620.0,1135.0
1716,715.0,605.0,1120.0
1717,715.0,590.0,1105.0
1718,700.0,650.0,1090.0
1719,685.0,650.0,1075.0
1720,670.0,650.0,1060.0
1721,670.0,710.0,1060.0
1722,655.0,695.0,1045.0
1723,640.0,695.0,1030.0
1724,625.0,680.0,1015.0
1725,610.0,665.0,1000.0
1726,595.0,650.0,1060.0
1727,580.0,650.0,1120.0
1728,580.0,635.0,1105.0
1729,565.0,620.0,1090.0
1730,565.0,605.0,1075.0
1731,550.0,590.0,1060.0
1732,535.0,575.0,1045.0
1733,535.0,560.0,1045.0
1734,520.0,560.0,1030.0
1735,520.0,560.0,1030.0
1736,505.0,545.0,1030.0
1737,490.0,545.0,1015.0
1738,475.0,530.0,1000.0
1739,475.0,530.0,985.0
1740,475.0,530.0,985.0
1741,475.0,515.0,985.0
1742,460.0,500.0,985.0
1743,445.0,500.0,970.0
1744,445.0,485.0,970.0
1745,430.0,485.0,955.0
1746,415.0,545.0,940.0
1747,415.0,530.0,940.0
1748,400.0,515.0,925.0
1749,385.0,575.0,910.0
1750,370.0,575.0,970.0
1751,355.0,560.0,1030.0
1752,355.0,545.0,1015.0
1753,355.0,530.0,1015.0
1754,340.0,515.0,1015.0
1755,340.0,500.0,1000.0
1756,400.0,485.0,985.0
1757,385.0,485.0,970.0
1758,385.0,485.0,970.0
1759,385.0,485.0,955.0
1760,370.0,470.0,940.0
1761,370.0,470.0,925.0
1762,355.0,455.0,910.0
1763,355.0,455.0,895.0
1764,340.0,440.0,880.0
1765,325.0,425.0,865.0
1766,325.0,425.0,850.0
1767,310.0,410.0,835.0
1768,295.0,395.0,895.0
1769,295.0,380.0,895.0
1770,280.0,365.0,880.0
1771,265.0,365.0,865.0
1772,250.0,350.0,850.0
1773,310.0,335.0,850.0
1774,310.0,320.0,835.0
1775,295.0,320.0,820.0
1776,280.0,380.0,820.0
1777,265.0,440.0,805.0
1778,250.0,425.0,865.0
1779,250.0,425.0,865.0
1780,250.0,425.0,850.0
1781,250.0,425.0,850.0
1782,250.0,410.0,850.0
1783,250.0,470.0,835.0
1784,235.0,470.0,820.0
1785,220.0,470.0,820.0
1786,205.0,455.0,880.0
1787,205.0,455.0,880.0
1788,205.0,455.0,865.0
1789,205.0,440.0,865.0
1790,190.0,425.0,850.0
1791,190.0,410.0,850.0
1792,175.0,395.0,835.0
1793,175.0,395.0,835.0
1794,175.0,380.0,820.0
1795,160.0,365.0,805.0
1796,145.0,350.0,865.0
1797,130.0,335.0,850.0
1798,115.0,335.0,835.0
1799,115.0,320.0,820.0
1800,175.0,380.0,805.0
1801,160.0,365.0,790.0
1802,160.0,350.0,775.0
1803,145.0,335.0,760.0
1804,130.0,335.0,745.0
1805,115.0,335.0,730.0
1806,100.0,335.0,730.0
1807,100.0,335.0,730.0
1808,85.0,395.0,715.0
1809,70.0,380.0,715.0
1810,70.0,365.0,700.0
1811,70.0,350.0,700.0
1812,70.0,335.0,685.0
1813,55.0,320.0,670.0
1814,115.0,305.0,670.0
1815,115.0,290.0,670.0
1816,115.0,290.0,655.0
1817,100.0,275.0,655.0
1818,160.0,260.0,715.0
1819,160.0,245.0,700.0
1820,160.0,230.0,685.0
1821,145.0,215.0,670.0
1822,205.0,200.0,670.0
1823,190.0,200.0,670.0
1824,175.0,200.0,655.0
1825,175.0,185.0,640.0
1826,160.0,170.0,640.0
1827,160.0,155.0,640.0
1828,160.0,140.0,625.0
1829,145.0,125.0,610.0
1830,145.0,110.0,610.0
1831,130.0,110.0,610.0
1832,130.0,95.0,595.0
1833,115.0,80.0,580.0
1834,115.0,65.0,565.0
1835,100.0,50.0,565.0
1836,85.0,35.0,550.0
1837,85.0,35.0,535.0
1838,85.0,35.0,535.0
1839,70.0,20.0,520.0
1840,55.0,5.0,505.0
1841,40.0,5.0,490.0
1842,25.0,1000,475.0
1843,10.0,1000,460.0
1844,1000,1000,460.0
1845,985.0,1000,460.0
1846,970.0,1000,445.0
1847,955.0,985.0,430.0
1848,955.0,985.0,415.0
1849,955.0,985.0,400.0
1850,940.0,970.0,400.0
1851,925.0,955.0,460.0
1852,910.0,955.0,445.0
1853,895.0,1015.0,430.0
1854,880.0,1015.0,415.0
1855,880.0,1015.0,415.0
1856,865.0,1015.0,400.0
1857,850.0,1015.0,385.0
1858,835.0,1075.0,370.0
1859,835.0,1075.0,355.0
1860,835.0,1075.0,355.0
1861,820.0,1060.0,340.0
1862,805.0,1045.0,325.0
1863,790.0,1045.0,325.0
1864,775.0,1045.0,310.0
1865,760.0,1045.0,310.0
1866,820.0,1030.0,370.0
1867,805.0,1015.0,355.0
1868,805.0,1000.0,340.0
1869,790.0,1000.0,325.0
1870,775.0,985.0,325.0
1871,835.0,970.0,385.0
1872,820.0,955.0,385.0
1873,805.0,940.0,385.0
1874,790.0,940.0,370.0
1875,775.0,940.0,355.0
1876,775.0,940.0,355.0
1877,760.0,925.0,415.0
